document	token_label	emotion_label
I was overwhelmed by the offer of promotion at work.	O O B-EMO O B-CAU I-CAU I-CAU I-CAU I-CAU I-CAU	happiness
She was over the moon with her new bicycle and rode it every day for a whole year.	O O B-EMO I-EMO I-EMO O O B-CAU I-CAU O O O O O O O O O	happiness
I'm reluctant to buy a new car – the one we have is fine.	O B-EMO O O O O O O O B-CAU I-CAU I-CAU I-CAU I-CAU	disgust
She was seething after her boss criticised her.	O O B-EMO O B-CAU I-CAU I-CAU I-CAU	anger
It makes me sad to see all those animals in cages at the zoo.	O O O B-EMO O O B-CAU I-CAU I-CAU I-CAU I-CAU I-CAU I-CAU I-CAU	sadness
He was stressed out by all the travelling in his job.	O O B-EMO O O B-CAU I-CAU I-CAU I-CAU I-CAU I-CAU	fear
I was unhappy to hear that I hadn't got the job.	O O B-EMO O O O B-CAU I-CAU I-CAU I-CAU I-CAU	sadness
I felt wonderful after such a relaxing weekend.	O O B-EMO O O B-CAU I-CAU I-CAU	happiness
One evening he was playing with his puppy The puppy was happily jumping about and wagging his tail Then the little boy tried to tie the puppy’s ears into a knot The puppy stopped wagging his tail.	O O B-CAU I-CAU I-CAU I-CAU I-CAU I-CAU O O O B-EMO O O O O O O O O O O O O O O O O O O O O O O O O O	happiness
But One Day the boy did not answer any of the girl's call or send a to any of her text throughout the day The Girl was very worried that something was wrong At night she couldn't even lie down not to talk of Sleep she was sitting in her room crying.	O O O B-CAU I-CAU I-CAU I-CAU I-CAU I-CAU I-CAU I-CAU I-CAU I-CAU I-CAU I-CAU I-CAU I-CAU I-CAU I-CAU I-CAU I-CAU I-CAU I-CAU I-CAU O O O O B-EMO O O O O O O O O O O O O O O O O O O O O O O O	sadness
But One Day the boy did not answer any of the girl's call or send a to any of her text throughout the day The Girl was very worried that something was wrong At night she couldn't even lie down not to talk of Sleep she was sitting in her room crying and it was then she realized how much He means to her.	O O O B-CAU I-CAU I-CAU I-CAU I-CAU I-CAU I-CAU I-CAU I-CAU I-CAU I-CAU I-CAU I-CAU I-CAU I-CAU I-CAU I-CAU I-CAU I-CAU I-CAU I-CAU O O O O O O O O O O O O O O O O O O O O O O O O O O O B-EMO O O O O O O O O O O O O	sadness
His mother became worried when she didn't hear from him for two days.	O O O B-EMO B-CAU I-CAU I-CAU I-CAU I-CAU I-CAU I-CAU I-CAU I-CAU	sadness
Even though I am accustomed to traveling for business I still get homesick if I am away from my home for more than a week.	O O O O O O O O O O O O B-EMO O B-CAU I-CAU I-CAU I-CAU I-CAU I-CAU I-CAU I-CAU I-CAU I-CAU I-CAU	sadness
Katie feels threatened every time her boyfriend talks to another girl She thinks that every girl wants to steal him.	O O B-EMO O O B-CAU I-CAU I-CAU I-CAU I-CAU I-CAU O O O O O O O O O	fear
In the U Thanksgiving is a holiday in which people give thanks for the blessings they have Before the Thanksgiving meal family members will say what they are thankful for.	O O O B-CAU I-CAU I-CAU I-CAU I-CAU I-CAU I-CAU I-CAU I-CAU I-CAU I-CAU I-CAU I-CAU I-CAU O O O O O O O O O O O B-EMO O	happiness
I am absolutely furious I cannot believe that my dog chewed my favorite shoes Now they're ruined	O O O B-EMO O O O O B-CAU I-CAU I-CAU I-CAU I-CAU I-CAU O O O	anger
When Dave found out that the plumber charged him double the normal amount to fix his toilet he felt cheated.	O O O O O B-CAU I-CAU I-CAU I-CAU I-CAU I-CAU I-CAU I-CAU I-CAU I-CAU I-CAU I-CAU O O B-EMO	disgust
After his grandmother passed away Ken was so grief-stricken he couldn't get out of bed.	O B-CAU I-CAU I-CAU I-CAU O O O B-EMO O O O O O O	sadness
When Emily has a lot of work to do and feels stressed she becomes very tense and cannot relax.	O O B-CAU I-CAU I-CAU I-CAU I-CAU I-CAU I-CAU O O B-EMO O O O O O O O	fear
Our friend Lily makes us feel left out when she has a party but doesn't invite us.	O O O O O B-EMO I-EMO O O B-CAU I-CAU I-CAU I-CAU I-CAU I-CAU I-CAU I-CAU	sadness
Even in hard times when I don't have a lot of money I stay hopeful and believe that next month will be better.	O O O O O O O O O O O O O O B-EMO O B-CAU I-CAU I-CAU I-CAU I-CAU I-CAU I-CAU	happiness
My aunts enjoy inviting me to their romance book club I always feel trapped because I don't want to hurt their feelings by saying no but I also don't want to go and listen to sixty-year old women talk about romance.	O O O O O O O O O O O O O B-EMO O B-CAU I-CAU I-CAU I-CAU I-CAU I-CAU I-CAU I-CAU I-CAU I-CAU B-CAU I-CAU I-CAU I-CAU I-CAU I-CAU I-CAU I-CAU I-CAU I-CAU I-CAU I-CAU I-CAU I-CAU I-CAU I-CAU	disgust
When I see that puzzled look on your face I know that you didn't understand my question.	O O O O B-EMO O O O O O O O O B-CAU I-CAU I-CAU I-CAU	sadness
Wow I'm really impressed that Ashley can speak 7 languages whereas I only speak one	O O O B-EMO O B-CAU I-CAU I-CAU I-CAU I-CAU O O O O O	happiness
Ugh I don't have anything to do I'm so bored	O B-CAU I-CAU I-CAU I-CAU I-CAU I-CAU O O B-EMO	disgust
It's difficult to not become discouraged while looking for a job especially when you hand out your resume to employers and no one calls you.	O O O O O B-EMO O O O O O O O B-CAU I-CAU I-CAU I-CAU I-CAU I-CAU I-CAU I-CAU I-CAU I-CAU I-CAU I-CAU	sadness
After Kylie had her heart broken by her ex-boyfriend she felt so down and blue I tried to cheer her up but she just wants to be sad for a while.	O O O O B-EMO I-EMO O B-CAU I-CAU O O O O O O O O O O O O O O O O O O O O O O	sadness
When I found out that Santa Claus wasn't real I was so disappointed that all of the presents really came from my parents and not the North Pole.	O O O O O B-CAU I-CAU I-CAU I-CAU O O O B-EMO O O O O O O O O O O O O O O O	sadness
Grandpa was very proud of me when I got a promotion at work He took me out to dinner to celebrate.	O O O B-EMO O O O B-CAU I-CAU I-CAU I-CAU I-CAU I-CAU O O O O O O O O	happiness
We are delighted that you will be coming to visit us It will be so nice to have you here.	O O O O B-CAU I-CAU I-CAU I-CAU I-CAU I-CAU I-CAU O O O O B-EMO O O O O	happiness
The actors were humiliated by the newspaper critic's review of their new movie The respected critic said the film was as pleasant as week-old garbage rotting in the sun.	O O O B-EMO O B-CAU I-CAU I-CAU I-CAU I-CAU I-CAU I-CAU I-CAU O O O O O O O O O O O O O O O O	fear
Ebenezer Scrooge was a stingy old miser who never shared his wealth with anyone.	O O O O B-EMO O O B-CAU I-CAU I-CAU I-CAU I-CAU I-CAU I-CAU	disgust
The stubborn employee refused to accept that he made a mistake He kept insisting that he wasn't wrong.	O B-EMO B-CAU I-CAU I-CAU I-CAU I-CAU I-CAU I-CAU I-CAU I-CAU O O O O O O O	disgust
Patrick felt quite awkward going to his ex-girlfriend's wedding He thought maybe shouldn't go since it could be uncomfortable to see her again.	O O O B-EMO B-CAU I-CAU I-CAU I-CAU I-CAU O O O O O O O O O O O O O O	sadness
My mother came home exhausted after working a 12-hour shift at the hospital She went straight to bed.	O O O O B-EMO B-CAU I-CAU I-CAU I-CAU I-CAU I-CAU I-CAU I-CAU O O O O O	sadness
It's said that children without siblings grow up to be selfish adults because they never learn to share with others.	O O O O O O O O O O B-EMO O O B-CAU I-CAU I-CAU I-CAU I-CAU I-CAU I-CAU	disgust
Walking to the bank to deposit money makes me very uneasy I'm always scared someone is going to rob me.	O O O O O O O O O O O O O B-EMO B-CAU I-CAU I-CAU I-CAU I-CAU I-CAU	fear
Nothing makes me more upset than when I fail my exams I feel depressed the rest of the day.	O O O O O O O B-CAU I-CAU I-CAU I-CAU O O B-EMO O O O O O	sadness
Many times co-workers feel burdened with the task of covering the mistakes of their irresponsible colleagues.	O O O O B-EMO B-CAU I-CAU I-CAU I-CAU I-CAU I-CAU I-CAU I-CAU I-CAU I-CAU I-CAU	disgust
Once I got a horrible haircut that left me looking I got electrocuted For months I felt self-conscious about going outside my house I swear everyone was laughing at me.	O B-CAU I-CAU I-CAU I-CAU I-CAU I-CAU I-CAU I-CAU I-CAU I-CAU I-CAU I-CAU O O O O B-EMO O O O O O O O O O O O O	fear
I'm concerned about Gregory He has been very withdrawn from the rest of the world ever since he lost his job.	O O O O O O O O B-EMO O O O O O O O O B-CAU I-CAU I-CAU I-CAU	sadness
Last year by this same time my marriage was fixed Being the oldest grandchild in my family she was very happy and said she would bring up my kid too	O O O O O O B-CAU I-CAU I-CAU I-CAU O O O O O O O O O O B-EMO O O O O O O O O O	happiness
She came back and we started to visit I told her how happy I was that she was with us for Christmas and how I wished that Dad could have lived to see his grandchildren and to enjoy this time because he always loved Christmas so.	O O O O O O O O O O O O B-EMO O O O B-CAU I-CAU I-CAU I-CAU I-CAU I-CAU O O O O O O O O O O O O O O O O O O O O O O O O	happiness
Chilly winds passed hard by and whispered in my ears ‘the end’ My throat gathered a lump and my heart felt sick The trouble that life brought seemed too much to bear.	O O O O O O O O O O B-CAU I-CAU O O O O O O O O O B-EMO O O O O O O O O O O	sadness
My ears rang with a noise and the hot wave of air shook me I could not figure out the thing the bus blasted It was a bomb Tornadoes of ashes rose and I could not spot anything.	O O O O O O O O O O O O B-EMO O O O O O O O O B-CAU I-CAU I-CAU O O O O O O O O O O O O O O	surprise
But that afternoon i had to leave for Chicago to attend an important conference so i told my grandmother that i would hear her story when i return back after three days It was quite painful for me to leave her but i was compelled my office.	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-EMO O O O B-CAU I-CAU O O O O O O	sadness
You don’t know how badly i prayed to God that you fall in love with me The more boys i met in my life i more i realized that you were the only one with whom i wanted to spend my life with I felt sick thinking of spending my life without you YOU ARE THE BEST THING I NEVER KNEW I NEEDED lling in love with you was the most beautiful thing that ever happened to me.	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-EMO I-EMO I-EMO I-EMO B-CAU I-CAU I-CAU I-CAU I-CAU O O O O O O O O O O O O O O O O O O O O O O O O O	sadness
